,Unnamed: 0,text,sentiment
5835,5835,got car back excitedsad go away parti im attend tonight dan go back brazil,neutral
5836,5836,famous houston take look httpisgoyeah,neutral
5837,5837,hope mon ok,positive
5838,5838,oh lucki u need send mine away get fix,positive
5839,5839,yep one work love potbelli cant get wait chitown trip,neutral
5840,5840,everyon vote mt movi award co come wash wont let vote somehow,negative
5841,5841,yea friend flew america see w jone brother u hata hate bubo p wait,neutral
5842,5842,finish fill day anoth fun day set havana,positive
5843,5843,click set link public timelin bottom page,neutral
5844,5844,cooee jamaincan feel alllll right havana,positive
5845,5845,good song,positive
5846,5846,dont associ face mass,negative
5847,5847,much buy awesom new phone sonya ericsson merryd like everyon els,positive
5848,5848,u now,neutral
5849,5849,much fun today love alaska arellano milka eye bad,positive
5850,5850,beauti morn time get enjoy sun,positive
5851,5851,want trade someon houston ticket no one will,neutral
5852,5852,sick bug that go aroundalmost everyon know sick includ me,negative
5853,5853,hour walk hot weather satisfi hurt willi blister,neutral
5854,5854,realli help swear lot realiz hata,positive
5855,5855,instal twitter fox tire keep refresh brother,neutral
5856,5856,mother even soon mother happi mother day yall,positive
5857,5857,recept food long beach granul no champagn httptwitpiccomeba,neutral
5858,5858,your back,neutral
5859,5859,sweetest love cut,positive
5860,5860,broken leg comment pleas,negative
5861,5861,found old familiar feel again,positive
5862,5862,truli like what,neutral
5863,5863,thank dear know appreci variat alway,positive
5864,5864,need tour date state,neutral
5865,5865,assum mean item rest line no invent call tree button found,negative
5866,5866,internet back home,positive
5867,5867,stay home work linoleum block carv project due tomorrow probabl pictur,neutral
5868,5868,yes,neutral
5869,5869,need men give input ill fill u time soon,neutral
5870,5870,oh wait miss miss lyric wouldnt concret it,negative
5871,5871,start wonder im go get job came across though id find work elsewher need must not intent,neutral
5872,5872,like u said give chanc miss thoma move watch httpbitlyrrfc,neutral
5873,5873,earli send someon airport httppluckcompxwsw,neutral
5874,5874,day back work day went allllllllright expos swine fli hour ok think wash hand,neutral
5875,5875,mayb time realli react worst,negative
5876,5876,noon font connoisseur total relat due heart goe you,negative
5877,5877,im tonight good night everyon,positive
5878,5878,stupid puget wont let go chat,negative
5879,5879,thank night,neutral
5880,5880,leo achillo beach roger state park list state part might close httptinyurlcomlhqg,neutral
5881,5881,tip finger hurt may,negative
5882,5882,hi not howmani peopl follow much help other,neutral
5883,5883,weather may make caus hemp fell c c yesterday,neutral
5884,5884,feel bad john kate the,negative
5885,5885,hungraaaaaaaaay ill eat dont go away twitter lunch,neutral
5886,5886,goodnight thank jailbreak upon state,neutral
5887,5887,ugh got stop bite nail rrrr,negative
5888,5888,well come nigh thing may go like pocket ball afterward,neutral
5889,5889,know test exam subject except english bad bad bad bad davi,negative
5890,5890,hata hi sum yes modern need get facebook account ps talk write,positive
5891,5891,yeah doesnt sound good,negative
5892,5892,theyr not,neutral
5893,5893,dont procrastin like do,neutral
5894,5894,must pipe anybodi come send havana somebodi bring big disk hata,neutral
5895,5895,hot weather lose clean clean heat suck ball,negative
5896,5896,may bought american dad volum also seen australia could lot cheaper go,positive
5897,5897,benton matrena never look good love aaaaiieee squeaki exclam,positive
5898,5898,fun jessica alba week twitter follow count start look like movement,neutral
5899,5899,saw girl big eye hair like dora explor cut,positive
5900,5900,advanc pirouett wallerian huge bad morn awesom bladder,positive
5901,5901,thank sweet understand peopl mad someth made choic life,positive
5902,5902,good luck breakfast search us go bed goodnight david,positive
5903,5903,gray feel neglect,negative
5904,5904,cant sleep peopl keep text me,negative
5905,5905,exam at,neutral
5906,5906,no happi hour cap neithah that bad,negative
5907,5907,im wish outsid instead wrap offic,positive
5908,5908,funni,positive
5909,5909,watch thoma train engin make miss georg carolina,negative
5910,5910,si latest intend camera stuff built cadet hous luckili get blackberri free work,positive
5911,5911,dave meani,neutral
5912,5912,well guess dependsundergar,neutral
5913,5913,week funi hope next week even better ny day,positive
5914,5914,worri repli send sum to,negative
5915,5915,happi mother day mummi grand hata ill,positive
5916,5916,want know tri ask pkit still not repli chang status away,neutral
5917,5917,yeah work you,neutral
5918,5918,anyon know scale pick im tri chang pick pick r big n keep drop themhelp,negative
5919,5919,one not get carri other,neutral
5920,5920,make goos search page name httptinyurlcomcj,neutral
5921,5921,thankyou night,positive
5922,5922,bird flew window parent hous snap poor neck go buri him,negative
5923,5923,im awak anybodi els awak wish live us sinc fun happen im asleep,positive
5924,5924,no way sydney yeah gun like semiold version short stick howev talent,neutral
5925,5925,thank follow,positive
5926,5926,not feel day left glass peac uniti,neutral
5927,5927,guy keep vote ask ur follow help day left competit close,neutral
5928,5928,im play left dead friend gilbert loui fun happi mother day moss,neutral
5929,5929,wait around boyfriend queen look like go pour klan umbrellaless,neutral
5930,5930,benton absolut legend love love love it,positive
5931,5931,lost fight tweefight lost pleas reveng tri httptweefightcompphang,neutral
5932,5932,castl loveeeeeeeeeeeeeeeeeeeee,positive
5933,5933,bullion tell friend follow come onnnnnnnnnnnn pp,neutral
5934,5934,go see granddad today,neutral
5935,5935,knowwww deal life not me,negative
5936,5936,feel happi today,negative
5937,5937,made mind,neutral
5938,5938,pina not goodh like girl flirt colleagueswould he,negative
5939,5939,woke coffe listen music read rosssunday feel great,positive
5940,5940,mon want lay well later probabl littl im sorri your sick,negative
5941,5941,yeah hate sorri go thou that,negative
5942,5942,doggon got hour nap realli want ponder chicken wing,neutral
5943,5943,string dress work track pleas u come im biggest fan,positive
5944,5944,thankyou much rock,positive
5945,5945,come see southern get ticket ill come see solo tour,neutral
5946,5946,dey home wish would stop rain alreadi plus away almost over,neutral
5947,5947,work climb season episod,neutral
5948,5948,fo shizzl im bore want go someth wish went say today oh well wonder there,negative
5949,5949,instruct suffer updat mob packag develop packag holiday,negative
5950,5950,also think im talk okay need get bed bow miss brother,negative
5951,5951,link doesnt work,negative
5952,5952,good day happi mon day,positive
5953,5953,offici done school til fall,neutral
5954,5954,didnt start long messag got longer wrote it,neutral
5955,5955,warwoundsc feel pain ive got nasti cold get better soon,neutral
5956,5956,almost lunch time,neutral
5957,5957,www cuti,positive
5958,5958,thank follow dog like hat,positive
5959,5959,happi mother day singl day play mon dad role enjoy day too,positive
5960,5960,good day lot stretch sleep sun,positive
5961,5961,dont want go cri way home,negative
5962,5962,go dinner two us niceeee,positive
5963,5963,hair patch test smear white due cover bad bad bad bad bad bad bad bad,negative
5964,5964,wonder mummi world do,positive
5965,5965,definit friday grm complet empti id like play iii guess ill vacuum,neutral
5966,5966,hell go school hour next monday tuesdaydumb snow day lame rulesmi mon make go,negative
5967,5967,data found doesnt get take lunch rather hour hello deliveri httppluckcompxss,neutral
5968,5968,cant even describ much back hurt go go stupid doctor,negative
5969,5969,god whole soon much happier respons tweetdeck sweet feel like ll,neutral
5970,5970,ha glad stop rain umbrella broke today,neutral
5971,5971,eh shut freeli om job interview guess im donna late,negative
5972,5972,couldnt true like mamma style,positive
5973,5973,great there cloud that realli realli dark grey right outsid offic window sure lost precis it,positive
5974,5974,morn darl hope your feel tiptop httplipamzz,positive
5975,5975,gun noth free life shidduch money,neutral
5976,5976,httptwitpiccomjam oh love im glad great time there,positive
5977,5977,dont think coffe work agre mummi,negative
5978,5978,thank carri hazi again,positive
5979,5979,good luck auction,positive
5980,5980,watch cap,neutral
5981,5981,guy said want sank me,negative
5982,5982,no one even like answer life last night she,negative
5983,5983,time revis listen album nonstop day again,neutral
5984,5984,ahahah lucki wait day poor gold coast u dint mind ask,positive
5985,5985,well see craig might u gun hata work till tonight anyway,neutral
5986,5986,spot oni wouldnt sweet without thank share tonight,positive
5987,5987,wish jonathan ross audienc right now,neutral
5988,5988,yeah keep good day catch everyon,positive
5989,5989,yeah ok thatll probabl happen too,neutral
5990,5990,ohwwww whatev im excit anyway,positive
5991,5991,sang phone still broken come whenev,negative
5992,5992,love cut text messag especi call mani,positive
5993,5993,cordon morn done bit week go tri get done advanc how you,neutral
5994,5994,hata rememb trip fun miss miss miss miss miss ch,neutral
5995,5995,sprain ankl like realli bad tore stuff hurt birthday weekend,negative
5996,5996,ate foot long subway like hour ago org im happi full hadnt ate sinc bfast happi lis,positive
5997,5997,sorri day bad get drink good plan,neutral
5998,5998,thank too,positive
5999,5999,love clutch im last one bright yellow,positive
6000,6000,chanc see race germani unfortun hard news coverag cycl anymor,negative
6001,6001,note templ tomorrow day work,neutral
6002,6002,oh no not difficult nut that market home turf,positive
6003,6003,work mamma sweetdream,positive
6004,6004,ugh hate photobucket amaz place edit pictur wwwpicniccom use time,negative
6005,6005,good morn anoth late sleeper one excel design galer see pictur,positive
6006,6006,twitter connect facebook httptwittercompaynetsystem httptinyurlcomdagmoq,neutral
6007,6007,short week wayyyyyi long,negative
6008,6008,yeah too,neutral
6009,6009,your tell me,neutral
6010,6010,mind buzz advertis industri standard dont hate like bath ok,neutral
6011,6011,lost workit happi right sloanster,negative
6012,6012,k slice left,neutral
6013,6013,bodi alreadi develop mind mind refus cooper set schedul,neutral
6014,6014,asleep brother woke ask ate rest frost mind wheat cant go back sleep,negative
